Date,Rate,High (est),Low (est)
2013-04-24,2.02071,2.043,1.9987
2013-04-23,2.0169,0.0,0.0
2013-04-22,2.01192,2.0345,1.9896
2013-04-19,2.00954,0.0,0.0
2013-04-18,2.00087,0.0,0.0
2013-04-17,1.99411,2.0186,1.9699
2013-04-16,1.9909,2.0144,1.9676
2013-04-15,1.97667,1.9991,1.9545
2013-04-12,1.97485,1.9988,1.9512
2013-04-11,1.97683,2.0008,1.9531
2013-04-10,1.98459,0.0,0.0
2013-04-09,1.98928,2.0138,1.965
2013-04-08,1.99608,2.0192,1.9732
2013-04-05,2.0137,2.0382,1.9895
2013-04-04,2.02221,2.0467,1.998
2013-04-03,2.02184,2.0442,1.9997
2013-04-02,2.02028,0.0,0.0
2013-04-01,2.02076,2.0442,1.9976
2013-03-29,2.01928,0.0,0.0
2013-03-28,2.01508,0.0,0.0
2013-03-27,2.01417,2.0367,1.9919
2013-03-26,2.01038,0.0,0.0
2013-03-25,2.00293,0.0,0.0
2013-03-22,2.00293,0.0,0.0
2013-03-21,1.98972,2.013,1.9667
2013-03-20,1.98605,2.0103,1.9621
2013-03-19,1.98538,2.0075,1.9635
2013-03-18,1.98198,2.0053,1.9589
2013-03-15,1.97332,1.9957,1.9512
2013-03-14,1.96994,1.9922,1.9479
2013-03-13,1.96404,1.9858,1.9425
2013-03-12,1.95884,1.9831,1.9349
2013-03-11,1.95662,0.0,0.0
2013-03-08,1.96059,1.9826,1.9388
2013-03-07,1.96672,0.0,0.0
2013-03-06,1.96743,0.0,0.0
2013-03-05,1.9741,1.9976,1.9508
2013-03-04,1.98085,2.0043,1.9577
2013-03-01,1.97876,2.0011,1.9567
2013-02-28,1.97766,2.0011,1.9545
2013-02-27,1.98202,2.0063,1.958
2013-02-26,1.97976,2.0034,1.9564
2013-02-25,1.97257,0.0,0.0
2013-02-22,1.96995,1.9933,1.9469
2013-02-21,1.96289,1.9871,1.939
2013-02-20,1.95845,1.9811,1.936
2013-02-19,1.96319,0.0,0.0
2013-02-18,1.96464,1.9872,1.9423
2013-02-15,1.96149,0.0,0.0
2013-02-14,1.96482,0.0,0.0
2013-02-13,1.96845,1.9924,1.9448
2013-02-12,1.9713,1.9934,1.9494
2013-02-11,1.96957,0.0,0.0
2013-02-08,1.97266,1.9962,1.9494
2013-02-07,1.98345,0.0,0.0
2013-02-06,1.98846,0.0,0.0
2013-02-05,1.99113,0.0,0.0
2013-02-04,1.98956,2.0122,1.9672
2013-02-01,1.98872,0.0,0.0
2013-01-31,1.98804,2.0108,1.9655
2013-01-30,1.99012,2.0145,1.966
2013-01-29,2.00413,2.0281,1.9805
2013-01-28,2.02429,2.0471,2.0017
2013-01-25,2.03156,2.0555,2.0079
2013-01-24,2.03652,2.0614,2.0119
2013-01-23,2.04206,0.0,0.0
2013-01-22,2.04314,2.0675,2.0191
2013-01-21,2.0414,2.0656,2.0175
2013-01-18,2.04113,0.0,0.0
2013-01-17,2.0402,2.0644,2.0163
2013-01-16,2.03659,2.0602,2.0133
2013-01-15,2.03402,0.0,0.0
2013-01-14,2.03209,2.057,2.0075
2013-01-11,2.03444,0.0,0.0
2013-01-10,2.03938,2.0634,2.0157
2013-01-09,2.03703,0.0,0.0
2013-01-08,2.03131,2.0546,2.0083
2013-01-07,2.03646,0.0,0.0
2013-01-04,2.04426,2.0675,2.0213
2013-01-03,2.04581,2.0691,2.0228
2013-01-02,2.04842,0.0,0.0
2013-01-01,2.05055,2.0732,2.0281
2012-12-31,2.04655,0.0,0.0
2012-12-28,2.04605,2.0694,2.0229
2012-12-27,2.05629,0.0,0.0
2012-12-26,2.07271,0.0,0.0
2012-12-25,2.08036,0.0,0.0
2012-12-24,2.07798,2.1009,2.0553
2012-12-21,2.0715,2.0944,2.0488
2012-12-20,2.07391,0.0,0.0
2012-12-19,2.08843,0.0,0.0
2012-12-18,2.09429,2.1188,2.07
2012-12-17,2.0888,2.1148,2.0631
2012-12-14,2.08142,0.0,0.0
2012-12-13,2.07665,0.0,0.0
2012-12-12,2.07804,2.1033,2.0531
2012-12-11,2.07751,0.0,0.0
2012-12-10,2.07813,0.0,0.0
2012-12-07,2.0811,0.0,0.0
2012-12-06,2.09427,2.1186,2.0702
2012-12-05,2.11355,2.137,2.0903
2012-12-04,2.1215,2.1466,2.0967
2012-12-03,2.11934,0.0,0.0
2012-11-30,2.10258,2.1272,2.0782
2012-11-29,2.09232,0.0,0.0
2012-11-28,2.08501,2.1107,2.0597
2012-11-27,2.0819,2.1061,2.058
2012-11-26,2.08877,2.1135,2.0644
2012-11-23,2.09828,2.1244,2.0724
2012-11-22,2.09373,2.1179,2.0699
2012-11-21,2.08463,2.109,2.0606
2012-11-20,2.08108,2.106,2.0565
2012-11-19,2.07856,2.1015,2.0559
2012-11-16,2.06974,2.0926,2.0472
2012-11-15,2.06521,2.0891,2.0416
2012-11-14,2.05989,2.0846,2.0354
2012-11-13,2.05352,2.0783,2.029
2012-11-12,2.04674,0.0,0.0
2012-11-09,2.04138,2.0641,2.0189
2012-11-08,2.03527,2.0579,2.0129
2012-11-07,2.03389,2.0591,2.009
2012-11-06,2.03446,0.0,0.0
2012-11-05,2.03302,2.058,2.0083
2012-11-02,2.03148,0.0,0.0
2012-11-01,2.03141,0.0,0.0
2012-10-31,2.03149,2.0564,2.0068
2012-10-30,2.03188,2.0568,2.0073
2012-10-29,2.02954,0.0,0.0
2012-10-26,2.02642,2.0512,2.0019
2012-10-25,2.02622,0.0,0.0
2012-10-24,2.02642,2.0512,2.0019
2012-10-23,2.02626,0.0,0.0
2012-10-22,2.02699,2.0501,2.0041
2012-10-19,2.02855,2.052,2.0054
2012-10-18,2.03198,0.0,0.0
2012-10-17,2.03464,2.0573,2.0122
2012-10-16,2.03748,2.0623,2.013
2012-10-15,2.04141,0.0,0.0
2012-10-12,2.04185,0.0,0.0
2012-10-11,2.03898,2.0623,2.0159
2012-10-10,2.03461,2.0571,2.0124
2012-10-09,2.02976,0.0,0.0
2012-10-08,2.02415,0.0,0.0
2012-10-05,2.02173,2.046,1.9977
2012-10-04,2.02367,0.0,0.0
2012-10-03,2.02672,2.0507,2.003
2012-10-02,2.02756,0.0,0.0
2012-10-01,2.02756,0.0,0.0
2012-09-28,2.03129,0.0,0.0
2012-09-27,2.03336,0.0,0.0
2012-09-26,2.02989,0.0,0.0
2012-09-25,2.02551,0.0,0.0
2012-09-24,2.02354,2.0468,2.0006
2012-09-21,2.02343,2.0458,2.0013
2012-09-20,2.02423,2.0466,2.0021
2012-09-19,2.02615,0.0,0.0
2012-09-18,2.02617,2.0495,2.0031
2012-09-17,2.02101,0.0,0.0
2012-09-14,2.02101,2.0452,1.9971
2012-09-13,2.02277,2.0463,1.9995
2012-09-12,2.01942,2.0446,1.9946
2012-09-11,2.02319,2.0471,1.9995
2012-09-10,2.02713,0.0,0.0
2012-09-07,2.03195,0.0,0.0
2012-09-06,2.03874,2.0615,2.0162
2012-09-05,2.03848,0.0,0.0
2012-09-04,2.03413,2.0589,2.0097
2012-09-03,2.03585,0.0,0.0
2012-08-31,2.04567,0.0,0.0
2012-08-30,2.04837,2.0738,2.0232
2012-08-29,2.04303,2.0683,2.0181
2012-08-28,2.03368,2.0572,2.0104
2012-08-27,2.02583,2.0493,2.0027
2012-08-24,2.02369,0.0,0.0
2012-08-23,2.02164,2.0465,1.9971
2012-08-22,2.01698,2.0408,1.9935
2012-08-21,2.01694,2.0408,1.9934
2012-08-20,2.01619,2.0401,1.9925
2012-08-17,2.0164,2.0402,1.9929
2012-08-16,2.01936,2.0431,1.9959
2012-08-15,2.02467,0.0,0.0
2012-08-14,2.02468,2.0478,2.0019
2012-08-13,2.01834,0.0,0.0
2012-08-10,2.0169,0.0,0.0
2012-08-09,2.02399,0.0,0.0
2012-08-08,2.02842,2.0509,2.0062
2012-08-07,2.02921,2.0539,2.0049
2012-08-06,2.03367,0.0,0.0
2012-08-03,2.04332,2.0671,2.0198
2012-08-02,2.04793,0.0,0.0
2012-08-01,2.04882,2.073,2.0249
2012-07-31,2.03695,0.0,0.0
2012-07-30,2.02462,2.0495,2.0
2012-07-27,2.02428,2.0473,2.0015
2012-07-26,2.03529,0.0,0.0
2012-07-25,2.04254,2.0665,2.0188
2012-07-24,2.03675,0.0,0.0
2012-07-23,2.02545,0.0,0.0
2012-07-20,2.01902,0.0,0.0
2012-07-19,2.0223,2.046,1.9989
2012-07-18,2.02695,2.0493,2.0049
2012-07-17,2.03513,2.0603,2.0102
2012-07-16,2.03812,2.0629,2.0136
2012-07-13,2.03833,2.0611,2.0158
2012-07-12,2.03712,0.0,0.0
2012-07-11,2.03369,2.0587,2.009
2012-07-10,2.0324,2.0568,2.0082
2012-07-09,2.02883,2.0533,2.0047
2012-07-06,2.02585,2.0494,2.0026
2012-07-05,2.02334,2.0464,2.0005
2012-07-04,2.00677,0.0,0.0
2012-07-03,1.99521,2.0177,1.973
2012-07-02,2.03065,2.0543,2.0073
2012-06-29,2.07936,2.1027,2.0563
2012-06-28,2.07931,0.0,0.0
2012-06-27,2.07258,0.0,0.0
2012-06-26,2.06692,0.0,0.0
2012-06-25,2.06591,2.0917,2.0405
2012-06-22,2.0508,2.0734,2.0285
2012-06-21,2.03208,2.0547,2.0097
2012-06-20,2.03764,2.0612,2.0143
2012-06-19,2.05289,2.0771,2.029
2012-06-18,2.05332,0.0,0.0
2012-06-15,2.05889,2.0838,2.0343
2012-06-14,2.06804,0.0,0.0
2012-06-13,2.06478,2.0904,2.0395
2012-06-12,2.05,2.0746,2.0257
2012-06-11,2.0307,0.0,0.0
2012-06-08,2.03329,2.0585,2.0084
2012-06-07,2.02925,0.0,0.0
2012-06-06,2.03149,0.0,0.0
2012-06-05,2.0433,2.0667,2.0202
2012-06-04,2.03702,2.0605,2.0138
2012-06-01,2.0248,2.0484,2.0014
2012-05-31,2.01067,0.0,0.0
2012-05-30,1.99536,2.02,1.971
2012-05-29,1.98564,0.0,0.0
2012-05-28,1.99831,0.0,0.0
2012-05-25,2.02469,2.0492,2.0004
2012-05-24,2.05246,0.0,0.0
2012-05-23,2.06791,2.0927,2.0435
2012-05-22,2.04011,0.0,0.0
2012-05-21,2.02328,2.0458,2.001
2012-05-18,2.00726,0.0,0.0
2012-05-17,2.00021,2.0231,1.9776
2012-05-16,1.99875,2.0229,1.9749
2012-05-15,1.98734,2.0101,1.9648
2012-05-14,1.96709,1.9909,1.9436
2012-05-11,1.95762,0.0,0.0
2012-05-10,1.95719,0.0,0.0
2012-05-09,1.93953,1.9618,1.9175
2012-05-08,1.92666,1.9496,1.9039
2012-05-07,1.92169,1.9455,1.8981
2012-05-04,1.91665,0.0,0.0
2012-05-03,1.91817,0.0,0.0
2012-05-02,1.91021,1.9328,1.8878
2012-05-01,1.901,0.0,0.0
2012-04-30,1.88875,0.0,0.0
2012-04-27,1.88455,1.9064,1.8629
2012-04-26,1.88314,1.9059,1.8606
2012-04-25,1.88214,1.9042,1.8604
2012-04-24,1.87762,0.0,0.0
2012-04-23,1.87555,0.0,0.0
2012-04-20,1.88006,0.0,0.0
2012-04-19,1.8754,1.897,1.8541
2012-04-18,1.85766,0.0,0.0
2012-04-17,1.84514,1.8677,1.8228
2012-04-16,1.83667,0.0,0.0
2012-04-13,1.83149,1.854,1.8093
2012-04-12,1.83241,1.8549,1.8102
2012-04-11,1.82949,0.0,0.0
2012-04-10,1.82452,0.0,0.0
2012-04-09,1.82468,1.8465,1.8031
2012-04-06,1.82573,0.0,0.0
2012-04-05,1.82925,1.8497,1.8091
2012-04-04,1.8297,0.0,0.0
2012-04-03,1.8297,0.0,0.0
2012-04-02,1.82613,1.8481,1.8044
2012-03-30,1.82513,1.8452,1.8053
2012-03-29,1.82575,0.0,0.0
2012-03-28,1.82059,1.8411,1.8003
2012-03-27,1.81564,1.8368,1.7947
2012-03-26,1.81489,1.8353,1.7947
2012-03-23,1.82006,0.0,0.0
2012-03-22,1.82089,1.8425,1.7996
2012-03-21,1.81978,1.8419,1.7979
2012-03-20,1.81543,1.8378,1.7933
2012-03-19,1.80254,1.8226,1.7827
2012-03-16,1.80182,1.8242,1.7797
2012-03-15,1.80307,0.0,0.0
2012-03-14,1.80169,1.8222,1.7814
2012-03-13,1.80032,1.8206,1.7803
2012-03-12,1.78741,0.0,0.0
2012-03-09,1.76867,0.0,0.0
2012-03-08,1.7661,0.0,0.0
2012-03-07,1.75728,1.7768,1.7379
2012-03-06,1.74225,1.7624,1.7223
2012-03-05,1.72844,0.0,0.0
2012-03-02,1.71857,1.7399,1.6975
2012-03-01,1.71211,1.7326,1.6918
2012-02-29,1.70453,0.0,0.0
2012-02-28,1.70684,1.728,1.686
2012-02-27,1.71079,1.7314,1.6904
2012-02-24,1.70975,0.0,0.0
2012-02-23,1.70953,1.7294,1.6899
2012-02-22,1.71537,0.0,0.0
2012-02-21,1.71748,1.7389,1.6963
2012-02-20,1.71634,0.0,0.0
2012-02-17,1.72012,1.7399,1.7005
2012-02-16,1.72523,1.7454,1.7053
2012-02-15,1.72008,0.0,0.0
2012-02-14,1.71909,1.7393,1.6991
2012-02-13,1.72119,0.0,0.0
2012-02-10,1.72155,1.7428,1.7005
2012-02-09,1.72193,0.0,0.0
2012-02-08,1.72396,1.7444,1.7038
2012-02-07,1.72337,1.7449,1.7021
2012-02-06,1.7202,1.7404,1.7003
2012-02-03,1.72441,1.7439,1.7051
2012-02-02,1.73421,1.7543,1.7144
2012-02-01,1.74321,0.0,0.0
2012-01-31,1.74638,1.7682,1.7248
2012-01-30,1.74453,1.7661,1.7232
2012-01-27,1.74512,1.766,1.7245
2012-01-26,1.75355,0.0,0.0
2012-01-25,1.75682,1.7775,1.7363
2012-01-24,1.75557,0.0,0.0
2012-01-23,1.76006,1.7803,1.74
2012-01-20,1.76454,1.7853,1.744
2012-01-19,1.77143,1.7927,1.7504
2012-01-18,1.77937,1.7999,1.7591
2012-01-17,1.78324,1.803,1.7637
2012-01-16,1.7865,1.808,1.7652
2012-01-13,1.78902,0.0,0.0
2012-01-12,1.79795,0.0,0.0
2012-01-11,1.80967,1.83,1.7896
2012-01-10,1.83315,0.0,0.0
2012-01-09,1.84758,1.8679,1.8274
2012-01-06,1.84063,1.8617,1.8198
2012-01-05,1.83099,1.8534,1.8088
2012-01-04,1.84056,0.0,0.0
2012-01-03,1.8609,1.8839,1.8382
2012-01-02,1.86634,0.0,0.0
2011-12-30,1.8687,0.0,0.0
2011-12-29,1.87169,1.8942,1.8494
2011-12-28,1.86358,0.0,0.0
2011-12-27,1.85961,0.0,0.0
2011-12-26,1.85894,1.8804,1.8377
2011-12-23,1.8566,0.0,0.0
2011-12-22,1.85457,1.8775,1.832
2011-12-21,1.85274,0.0,0.0
2011-12-20,1.85841,1.8806,1.8364
2011-12-19,1.8579,0.0,0.0
2011-12-16,1.86097,1.8829,1.8393
2011-12-15,1.86902,1.8923,1.846
2011-12-14,1.85761,1.8795,1.836
2011-12-13,1.8308,0.0,0.0
2011-12-12,1.81515,1.8354,1.7952
2011-12-09,1.81022,1.8313,1.7894
2011-12-08,1.79946,0.0,0.0
2011-12-07,1.79201,1.8139,1.7704
2011-12-06,1.78944,0.0,0.0
2011-12-05,1.79289,0.0,0.0
2011-12-02,1.79854,0.0,0.0
2011-12-01,1.81351,0.0,0.0
2011-11-30,1.84059,0.0,0.0
2011-11-29,1.86466,0.0,0.0
2011-11-28,1.87772,1.9004,1.8553
2011-11-25,1.87427,1.8974,1.8514
2011-11-24,1.8515,1.8722,1.831
2011-11-23,1.82427,0.0,0.0
2011-11-22,1.80368,1.824,1.7836
2011-11-21,1.78655,1.8062,1.7671
2011-11-18,1.7731,0.0,0.0
2011-11-17,1.77234,0.0,0.0
2011-11-16,1.77083,1.7913,1.7505
2011-11-15,1.76224,1.7817,1.743
2011-11-14,1.75473,0.0,0.0
2011-11-11,1.75887,0.0,0.0
2011-11-10,1.75727,0.0,0.0
2011-11-09,1.74627,1.7663,1.7265
2011-11-08,1.74845,1.7677,1.7294
2011-11-07,1.74569,1.7674,1.7242
2011-11-04,1.73429,1.7549,1.7139
2011-11-03,1.73697,0.0,0.0
2011-11-02,1.73263,0.0,0.0
2011-11-01,1.70822,1.7293,1.6874
2011-10-31,1.69469,0.0,0.0
2011-10-28,1.71953,0.0,0.0
2011-10-27,1.7515,0.0,0.0
2011-10-26,1.75911,0.0,0.0
2011-10-25,1.75917,1.7786,1.7399
2011-10-24,1.77279,1.7946,1.7512
2011-10-21,1.77962,1.8008,1.7587
2011-10-20,1.77064,1.792,1.7495
2011-10-19,1.76218,0.0,0.0
2011-10-18,1.75829,1.7782,1.7386
2011-10-17,1.74291,0.0,0.0
2011-10-14,1.75159,1.772,1.7315
2011-10-13,1.76701,1.7891,1.7452
2011-10-12,1.76383,0.0,0.0
2011-10-11,1.75829,1.78,1.7368
2011-10-10,1.7704,1.7907,1.7503
2011-10-07,1.80048,1.822,1.7792
2011-10-06,1.83836,0.0,0.0
2011-10-05,1.86832,1.8894,1.8475
2011-10-04,1.88086,1.902,1.86
2011-10-03,1.85956,1.8816,1.8378
2011-09-30,1.83621,1.8585,1.8141
2011-09-29,1.81854,0.0,0.0
2011-09-28,1.81146,0.0,0.0
2011-09-27,1.83278,1.8548,1.811
2011-09-26,1.86132,0.0,0.0
2011-09-23,1.87333,1.8956,1.8513
2011-09-22,1.83892,1.8609,1.8172
2011-09-21,1.79958,0.0,0.0
2011-09-20,1.77288,1.793,1.7529
2011-09-19,1.73119,1.7526,1.7101
2011-09-16,1.71253,0.0,0.0
2011-09-15,1.71643,1.737,1.6961
2011-09-14,1.71298,1.7338,1.6924
2011-09-13,1.69784,0.0,0.0
2011-09-12,1.67696,1.6961,1.6581
2011-09-09,1.66082,0.0,0.0
2011-09-08,1.65546,1.6751,1.636
2011-09-07,1.65529,1.6746,1.6363
2011-09-06,1.64947,1.67,1.6292
2011-09-05,1.63337,0.0,0.0
2011-09-02,1.60812,1.6264,1.59
2011-09-01,1.5906,0.0,0.0
2011-08-31,1.58991,0.0,0.0
2011-08-30,1.59521,1.6137,1.5769
2011-08-29,1.60423,1.6225,1.5861
2011-08-26,1.60968,1.6292,1.5903
2011-08-25,1.60716,0.0,0.0
2011-08-24,1.60207,1.6197,1.5846
2011-08-23,1.60205,1.6203,1.584
2011-08-22,1.60058,0.0,0.0
2011-08-19,1.59855,0.0,0.0
2011-08-18,1.59125,1.6109,1.5718
2011-08-17,1.58995,1.6097,1.5704
2011-08-16,1.59767,1.6174,1.5782
2011-08-15,1.61238,1.6316,1.5934
2011-08-12,1.62385,1.6427,1.6052
2011-08-11,1.62311,1.6417,1.6047
2011-08-10,1.61816,0.0,0.0
2011-08-09,1.60931,0.0,0.0
2011-08-08,1.59217,1.6111,1.5735
2011-08-05,1.57978,0.0,0.0
2011-08-04,1.56725,1.5854,1.5493
2011-08-03,1.56545,0.0,0.0
2011-08-02,1.56024,0.0,0.0
2011-08-01,1.55566,0.0,0.0
2011-07-29,1.56122,1.5785,1.5441
2011-07-28,1.55622,0.0,0.0
2011-07-27,1.54236,1.56,1.5249
2011-07-26,1.54198,1.5592,1.5249
2011-07-25,1.55116,1.5689,1.5336
2011-07-22,1.55601,0.0,0.0
2011-07-21,1.56202,1.5793,1.5449
2011-07-20,1.56794,0.0,0.0
2011-07-19,1.57435,0.0,0.0
2011-07-18,1.57671,0.0,0.0
2011-07-15,1.57483,1.5935,1.5564
2011-07-14,1.574,0.0,0.0
2011-07-13,1.57715,1.5968,1.5577
2011-07-12,1.57538,0.0,0.0
2011-07-11,1.5653,0.0,0.0
2011-07-08,1.56079,0.0,0.0
2011-07-07,1.56531,1.5846,1.5463
2011-07-06,1.56242,0.0,0.0
2011-07-05,1.55702,1.5744,1.5398
2011-07-04,1.55968,0.0,0.0
2011-07-01,1.56539,0.0,0.0
2011-06-30,1.56671,1.5859,1.5477
2011-06-29,1.57117,1.5906,1.5519
2011-06-28,1.58625,1.6054,1.5673
2011-06-27,1.59886,0.0,0.0
2011-06-24,1.59178,1.6098,1.5739
2011-06-23,1.58904,1.6071,1.5712
2011-06-22,1.58981,0.0,0.0
2011-06-21,1.59464,1.6123,1.5772
2011-06-20,1.59955,0.0,0.0
2011-06-17,1.6032,0.0,0.0
2011-06-16,1.59675,0.0,0.0
2011-06-15,1.58627,1.6038,1.5689
2011-06-14,1.58893,0.0,0.0
2011-06-13,1.59258,1.6112,1.5742
2011-06-10,1.58776,1.6066,1.5691
2011-06-09,1.58237,0.0,0.0
2011-06-08,1.57838,1.5968,1.5601
2011-06-07,1.5786,0.0,0.0
2011-06-06,1.57646,1.5961,1.557
2011-06-03,1.58051,1.6002,1.561
2011-06-02,1.58586,0.0,0.0
2011-06-01,1.58468,0.0,0.0
2011-05-31,1.59221,1.6109,1.5737
2011-05-30,1.60307,1.6214,1.5849
2011-05-27,1.6179,1.637,1.5991
2011-05-26,1.62675,1.6447,1.609
2011-05-25,1.62985,0.0,0.0
2011-05-24,1.63011,0.0,0.0
2011-05-23,1.62216,1.6408,1.6037
2011-05-20,1.61494,1.6337,1.5964
2011-05-19,1.61411,1.6336,1.5949
2011-05-18,1.62271,0.0,0.0
2011-05-17,1.63394,0.0,0.0
2011-05-16,1.63121,0.0,0.0
2011-05-13,1.62235,1.6423,1.6026
2011-05-12,1.62053,1.6398,1.6014
2011-05-11,1.6182,0.0,0.0
2011-05-10,1.6143,1.6334,1.5954
2011-05-09,1.61532,0.0,0.0
2011-05-06,1.61619,0.0,0.0
2011-05-05,1.60578,1.6253,1.5865
2011-05-04,1.58973,1.6092,1.5705
2011-05-03,1.57959,0.0,0.0
2011-05-02,1.57491,1.5931,1.5569
2011-04-29,1.57761,0.0,0.0
2011-04-28,1.57054,0.0,0.0
2011-04-27,1.56663,0.0,0.0
2011-04-26,1.56884,0.0,0.0
2011-04-25,1.56663,1.586,1.5474
2011-04-22,1.56504,1.5837,1.5466
2011-04-21,1.56969,1.5881,1.5515
2011-04-20,1.57887,1.5985,1.5595
2011-04-19,1.5843,1.6029,1.5659
2011-04-18,1.57954,0.0,0.0
2011-04-15,1.58144,1.5994,1.5637
2011-04-14,1.58967,1.6094,1.5702
2011-04-13,1.58838,1.6064,1.5705
2011-04-12,1.57985,1.5975,1.5624
2011-04-11,1.57902,1.5975,1.5607
2011-04-08,1.59278,1.6108,1.575
2011-04-07,1.60715,0.0,0.0
2011-04-06,1.60878,1.628,1.5898
2011-04-05,1.61105,0.0,0.0
2011-04-04,1.61793,0.0,0.0
2011-04-01,1.62656,1.6453,1.6081
2011-03-31,1.63469,0.0,0.0
2011-03-30,1.65043,1.6692,1.6319
2011-03-29,1.65982,0.0,0.0
2011-03-28,1.65916,1.679,1.6396
2011-03-25,1.6586,1.6784,1.6391
2011-03-24,1.66056,0.0,0.0
2011-03-23,1.66355,0.0,0.0
2011-03-22,1.66618,1.6846,1.648
2011-03-21,1.67124,0.0,0.0
2011-03-18,1.67589,1.6963,1.6557
2011-03-17,1.67166,1.6913,1.6522
2011-03-16,1.66576,1.6849,1.6468
2011-03-15,1.6645,0.0,0.0
2011-03-14,1.66285,1.6832,1.6427
2011-03-11,1.6596,1.6781,1.6413
2011-03-10,1.65555,1.6748,1.6365
2011-03-09,1.65344,1.6721,1.6349
2011-03-08,1.65427,0.0,0.0
2011-03-07,1.65278,1.6724,1.6334
2011-03-04,1.65166,0.0,0.0
2011-03-03,1.6592,0.0,0.0
2011-03-02,1.66166,1.6822,1.6413
2011-03-01,1.66123,1.6806,1.6421
2011-02-28,1.6612,1.6816,1.6411
2011-02-25,1.66447,0.0,0.0
2011-02-24,1.66927,0.0,0.0
2011-02-23,1.67026,1.6906,1.6502
2011-02-22,1.66855,0.0,0.0
2011-02-21,1.6686,0.0,0.0
2011-02-18,1.66776,0.0,0.0
2011-02-17,1.66851,1.6879,1.6494
2011-02-16,1.669,1.6879,1.6503
2011-02-15,1.66722,1.6879,1.6468
2011-02-14,1.66726,0.0,0.0
2011-02-11,1.66845,1.6892,1.648
2011-02-10,1.66737,0.0,0.0
2011-02-09,1.66769,0.0,0.0
2011-02-08,1.67385,0.0,0.0
2011-02-07,1.67447,1.693,1.6561
2011-02-04,1.67058,1.6898,1.6516
2011-02-03,1.66706,1.6877,1.6466
2011-02-02,1.66451,0.0,0.0
2011-02-01,1.66951,1.6887,1.6505
2011-01-31,1.67823,1.6989,1.6578
2011-01-28,1.6762,1.6965,1.6561
2011-01-27,1.67039,1.6894,1.6516
2011-01-26,1.67018,1.6896,1.651
2011-01-25,1.67171,0.0,0.0
2011-01-24,1.67145,0.0,0.0
2011-01-21,1.67018,1.691,1.6496
2011-01-20,1.67154,1.6908,1.6525
2011-01-19,1.67254,1.6918,1.6535
2011-01-18,1.67798,1.6986,1.6576
2011-01-17,1.68223,0.0,0.0
2011-01-14,1.6766,0.0,0.0
2011-01-13,1.67333,1.6942,1.6527
2011-01-12,1.68196,0.0,0.0
2011-01-11,1.68841,0.0,0.0
2011-01-10,1.68738,0.0,0.0
2011-01-07,1.6839,0.0,0.0
2011-01-06,1.67692,0.0,0.0
2011-01-05,1.66516,1.6858,1.6448
2011-01-04,1.65676,1.6755,1.6382
2011-01-03,1.65572,1.6741,1.6375
2010-12-31,1.66305,1.6833,1.6431
2010-12-30,1.67464,0.0,0.0
2010-12-29,1.68558,1.7042,1.6672
2010-12-28,1.68805,1.707,1.6694
2010-12-27,1.69057,0.0,0.0
2010-12-24,1.69323,1.712,1.6746
2010-12-23,1.69791,0.0,0.0
2010-12-22,1.69791,1.7182,1.6778
2010-12-21,1.70337,1.7244,1.6826
2010-12-20,1.70976,0.0,0.0
2010-12-17,1.70798,0.0,0.0
2010-12-16,1.70311,1.7223,1.6842
2010-12-15,1.69674,1.7162,1.6775
2010-12-14,1.69817,1.7174,1.6791
2010-12-13,1.70717,0.0,0.0
2010-12-10,1.70574,0.0,0.0
2010-12-09,1.69379,1.714,1.6738
2010-12-08,1.68252,0.0,0.0
2010-12-07,1.67957,0.0,0.0
2010-12-06,1.68776,0.0,0.0
2010-12-03,1.69661,0.0,0.0
2010-12-02,1.70513,0.0,0.0
2010-12-01,1.7118,1.7321,1.6917
2010-11-30,1.72179,0.0,0.0
2010-11-29,1.72713,1.7487,1.7058
2010-11-26,1.72437,1.7438,1.7052
2010-11-25,1.72267,0.0,0.0
2010-11-24,1.7282,1.7476,1.709
2010-11-23,1.72583,1.7457,1.7062
2010-11-22,1.71744,1.7385,1.6967
2010-11-19,1.71629,1.7363,1.6965
2010-11-18,1.72243,1.7439,1.7013
2010-11-17,1.73136,0.0,0.0
2010-11-16,1.72739,1.7472,1.7078
2010-11-15,1.72067,0.0,0.0
2010-11-12,1.71759,1.7378,1.6976
2010-11-11,1.7126,1.7337,1.6918
2010-11-10,1.70285,0.0,0.0
2010-11-09,1.69513,0.0,0.0
2010-11-08,1.68611,0.0,0.0
2010-11-05,1.67975,1.6994,1.6603
2010-11-04,1.68932,0.0,0.0
2010-11-03,1.70006,1.7204,1.68
2010-11-02,1.70366,0.0,0.0
2010-11-01,1.70268,0.0,0.0
2010-10-29,1.70696,0.0,0.0
2010-10-28,1.71337,1.7332,1.6937
2010-10-27,1.70659,1.7266,1.6868
2010-10-26,1.70257,1.7214,1.684
2010-10-25,1.70134,0.0,0.0
2010-10-22,1.69196,1.7118,1.6723
2010-10-21,1.68213,0.0,0.0
2010-10-20,1.68026,0.0,0.0
2010-10-19,1.67758,1.6961,1.6593
2010-10-18,1.66305,1.6835,1.6428
2010-10-15,1.65794,0.0,0.0
2010-10-14,1.65928,1.6782,1.6406
2010-10-13,1.66546,1.6862,1.6449
2010-10-12,1.6684,1.6881,1.649
2010-10-11,1.67074,0.0,0.0
2010-10-08,1.67904,1.6976,1.6607
